Kline open time,Open price,High price,Low price,Close price,Volume,Kline close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1611374400000,32365.00000000,33456.00000000,32267.07000000,32931.18000000,11464.51669100,1611388799999,377288516.45419757,295644,5825.77519100,191730528.48337355,0
1611388800000,32931.17000000,33104.94000000,31511.24000000,31645.49000000,13454.30589500,1611403199999,435104409.35153079,357063,6638.08757300,214698539.88847583,0
1611403200000,31643.90000000,32289.25000000,31390.16000000,31877.10000000,10854.23524900,1611417599999,345583078.05690017,304621,5634.84991200,179439525.35431423,0
1611417600000,31877.10000000,32500.00000000,31759.65000000,32348.79000000,9253.45924300,1611431999999,297648723.97589943,258013,4625.88228300,148809717.98281276,0
1611432000000,32348.78000000,32538.61000000,31812.50000000,32078.00000000,7357.24856700,1611446399999,236495696.66803698,198459,3505.94416900,112740614.43199072,0
1611446400000,32078.00000000,32480.06000000,31630.00000000,32480.05000000,7766.19687000,1611460799999,248742263.97282487,203631,3985.50765100,127686967.13053646,0
1611460800000,32480.06000000,33071.00000000,32346.44000000,32801.15000000,11135.54452200,1611475199999,363936948.63176049,242775,5608.43460600,183354523.03861445,0
1611475200000,32797.21000000,33030.00000000,32465.00000000,32833.37000000,7600.85447100,1611489599999,248581606.55130465,233158,3854.25522600,126065991.52836135,0
1611489600000,32833.37000000,32931.59000000,31858.68000000,31957.05000000,9939.32613500,1611503999999,320880586.28006063,275946,4469.29719100,144284092.73618393,0
1611504000000,31956.90000000,32139.60000000,30900.00000000,31306.29000000,12601.92109500,1611518399999,398056185.66035640,316485,5424.02501500,171487278.15897788,0
1611518400000,31306.29000000,32369.59000000,31250.26000000,32259.90000000,8934.19487300,1611532799999,284412074.26939464,256292,4484.59950800,142842269.42428033,0
1611532800000,32259.45000000,33674.48000000,32175.61000000,33568.18000000,14446.51762800,1611547199999,474065370.63612616,317639,7739.30987600,253992353.96330522,0
1611547200000,33568.17000000,33797.96000000,33045.00000000,33346.95000000,11224.75177900,1611561599999,374695219.17351356,252965,5562.92061700,185692274.75802746,0
1611561600000,33347.19000000,33548.00000000,32750.09000000,33185.26000000,11388.31039300,1611575999999,377726299.17118717,291373,5972.84555900,198112802.24017744,0
1611576000000,33185.25000000,34875.00000000,33050.00000000,34458.31000000,21109.74236500,1611590399999,723662017.06054941,512701,11498.06985800,393937779.39231300,0
1611590400000,34458.31000000,34600.00000000,33373.92000000,33411.54000000,14607.08772500,1611604799999,494959147.34722325,353956,6951.25571600,235661777.10890726,0
1611604800000,33411.54000000,33473.92000000,31910.00000000,32254.20000000,15722.81703100,1611619199999,513651235.17496884,377914,6765.12250600,221035047.02969103,0
1611619200000,32254.19000000,32827.33000000,31458.00000000,31518.66000000,13175.06637200,1611633599999,424315585.82699865,320175,6120.52603000,197268934.41879697,0
1611633600000,31520.25000000,32312.46000000,31100.00000000,31643.61000000,16200.73286800,1611647999999,513011285.19445087,318472,8161.75489300,258505944.11503187,0
1611648000000,31643.61000000,32450.00000000,31373.00000000,31796.95000000,13170.89155200,1611662399999,420251995.99225818,349802,6930.85357100,221169697.15080135,0
1611662400000,31798.65000000,31972.73000000,30837.37000000,31750.23000000,17666.57223000,1611676799999,555608675.79248345,397843,7782.23527600,245019142.94464132,0
1611676800000,31750.24000000,32403.88000000,31300.69000000,32208.33000000,14712.05212800,1611691199999,470545182.95498308,349228,8149.88514500,260703546.15888113,0
1611691200000,32208.33000000,32921.88000000,31855.71000000,32467.77000000,10046.89176000,1611705599999,324812638.73346697,274872,5257.05800200,170010834.07816833,0
1611705600000,32464.01000000,32557.29000000,31568.28000000,31800.86000000,10374.37072600,1611719999999,332888551.95073711,232857,4945.23641800,158698661.03009358,0
1611720000000,31801.27000000,32030.28000000,31350.00000000,31743.33000000,8094.66819200,1611734399999,256235359.80952227,222722,4174.64471600,132151881.99819295,0
1611734400000,31743.33000000,31749.28000000,30578.94000000,30639.05000000,16124.25128800,1611748799999,503055674.85449264,336356,7579.81160900,236605639.97891504,0
1611748800000,30635.74000000,31057.00000000,29241.72000000,30322.61000000,26358.94628900,1611763199999,795484959.16864105,504163,12439.66315300,375525664.11924920,0
1611763200000,30322.59000000,30948.00000000,29500.00000000,30740.33000000,19597.19007000,1611777599999,595763714.87909182,421653,9638.01434400,293109186.41438826,0
1611777600000,30731.57000000,31649.99000000,30084.24000000,30366.15000000,15362.53514600,1611791999999,474653160.97907425,348202,7887.01139800,243988751.57967279,0
1611792000000,30362.19000000,31526.78000000,29842.10000000,31404.25000000,14152.37926800,1611806399999,435924961.71240294,300704,6851.07280900,211254158.89939675,0
1611806400000,31406.90000000,31876.63000000,31045.70000000,31170.53000000,12487.83428400,1611820799999,392550331.42360773,262731,6643.43111300,208907041.57160284,0
1611820800000,31170.20000000,31600.00000000,30812.26000000,31437.37000000,11864.19013300,1611835199999,370666045.35005350,296903,5790.49549800,180967411.46192876,0
1611835200000,31437.37000000,32203.38000000,31161.96000000,31926.49000000,18406.77480400,1611849599999,584775067.97821941,427893,9485.55158200,301372791.25082444,0
1611849600000,31926.49000000,32747.78000000,31650.00000000,32564.71000000,16889.86912200,1611863999999,545495554.22493026,354427,8240.31986600,266135523.44687246,0
1611864000000,32564.71000000,33783.98000000,32392.34000000,33364.86000000,18820.09800600,1611878399999,624141253.37646803,418002,9056.91145800,300319229.85444605,0
1611878400000,33368.18000000,34310.00000000,33330.93000000,33733.58000000,26746.70714100,1611892799999,907436356.75407775,556161,12931.07903900,438689916.57550351,0
1611892800000,33728.99000000,33934.48000000,31915.40000000,32266.35000000,28364.15898900,1611907199999,929693321.51381678,551893,14038.27755300,460034420.27530328,0
1611907200000,32266.36000000,37990.00000000,32006.91000000,37025.32000000,74717.37040600,1611921599999,2682750235.99663093,1316291,40269.05425600,1443964076.19589358,0
1611921600000,37023.83000000,38531.90000000,36456.78000000,37129.40000000,39582.77915100,1611935999999,1480385937.42974301,786707,19849.37607000,742761806.62234508,0
1611936000000,37129.40000000,37569.00000000,33500.00000000,34318.57000000,41001.26865000,1611950399999,1456938433.92747831,716740,19431.25450100,691043344.61804455,0
1611950400000,34322.50000000,35354.94000000,33700.00000000,34252.20000000,21414.72128900,1611964799999,738389050.60671986,475557,10018.20642800,345447469.35023514,0
1611964800000,34246.28000000,34933.00000000,32825.00000000,33273.36000000,19111.75679400,1611979199999,649587224.97039200,415979,9455.88002800,321764138.45055258,0
1611979200000,33273.36000000,34200.00000000,33001.52000000,34046.80000000,15377.31394800,1611993599999,515738731.86226876,403923,7617.26860500,255570714.81087928,0
1611993600000,34046.82000000,34424.70000000,33510.00000000,33660.40000000,15905.50680000,1612007999999,542203974.91616335,353843,7665.68244100,261318500.19748077,0
1612008000000,33660.40000000,34500.00000000,33410.63000000,34210.20000000,11980.51146400,1612022399999,407358942.58166432,333598,6401.04177700,217699659.36490194,0
1612022400000,34210.18000000,34400.02000000,33520.00000000,34286.50000000,13229.45544100,1612036799999,450347242.82384489,412108,6619.56475800,225395794.83993277,0
1612036800000,34286.50000000,34800.00000000,33966.40000000,34262.88000000,9285.13689300,1612051199999,319263945.78374510,281589,4659.02949000,160232592.98989091,0
1612051200000,34262.89000000,34342.69000000,33655.00000000,33930.21000000,9135.95818200,1612065599999,310542284.99313524,247552,4382.39559300,148979042.25611460,0
1612065600000,33930.22000000,34127.65000000,33450.00000000,33607.98000000,7736.68868400,1612079999999,261383670.97428180,212516,3719.98684500,125702512.64885636,0
1612080000000,33607.68000000,33832.94000000,33205.00000000,33563.23000000,9660.99340400,1612094399999,324275560.78096249,247368,4827.61726700,162083808.23774011,0
1612094400000,33563.24000000,34220.00000000,32554.00000000,32862.66000000,15985.65861600,1612108799999,534188589.86195679,361848,7506.56836900,251072458.42554459,0
1612108800000,32862.65000000,33077.90000000,32171.67000000,32808.80000000,15824.56626800,1612123199999,517415474.34302285,357854,7389.90589000,241682179.69824223,0
1612123200000,32807.29000000,33255.49000000,32461.23000000,33092.98000000,10398.41523000,1612137599999,341835464.80465316,279926,4653.97339400,152982550.25407325,0
1612137600000,33092.97000000,33830.00000000,32296.16000000,33573.97000000,14674.64903800,1612151999999,486639234.91791628,311289,7561.72717200,250878102.02691746,0
1612152000000,33573.25000000,34427.00000000,33284.24000000,33803.97000000,15350.21249100,1612166399999,517508556.10016110,371011,8060.37970500,271871677.94309386,0
1612166400000,33802.60000000,34717.27000000,33589.23000000,34183.33000000,19521.50787200,1612180799999,668190300.35654839,443925,10118.90986200,346365404.89314601,0
1612180800000,34183.33000000,34460.00000000,33160.00000000,33160.17000000,17478.70659700,1612195199999,590750845.68806134,321562,8453.47249000,285842941.15167942,0
1612195200000,33160.00000000,34100.00000000,33133.26000000,33838.13000000,9133.51937400,1612209599999,307584858.90383500,219926,4387.47353100,147811899.57991859,0
1612209600000,33838.13000000,34039.00000000,33430.76000000,33526.37000000,6559.68151000,1612223999999,221102862.03908349,142779,3273.87872600,110388941.13334258,0
1612224000000,33517.09000000,34161.39000000,33418.00000000,33550.32000000,9103.94322500,1612238399999,307040784.95061120,219248,4510.39592300,152174420.37068190,0
1612238400000,33554.08000000,34400.00000000,33500.00000000,34223.38000000,10429.38599700,1612252799999,355145309.03602772,252378,5282.60736200,179908775.63473496,0
1612252800000,34223.38000000,35668.10000000,34080.00000000,34720.15000000,22068.65874800,1612267199999,772307239.59237345,408552,11580.65545900,405252814.98811501,0
1612267200000,34722.97000000,35200.00000000,34333.00000000,34708.47000000,12709.43450700,1612281599999,442356748.70850806,298935,6229.91251600,216896888.83358083,0
1612281600000,34708.47000000,35800.00000000,34556.85000000,35762.03000000,13461.67164200,1612295999999,472336368.58436420,330591,6802.83541000,238807907.18857529,0
1612296000000,35762.05000000,35984.33000000,35466.00000000,35466.24000000,10283.56576100,1612310399999,367135445.44572388,279968,4810.15643600,171750157.62121160,0
1612310400000,35472.71000000,36500.00000000,35362.38000000,36403.47000000,13559.34709300,1612324799999,488469184.24959473,262488,6613.17085600,238246394.77519477,0
1612324800000,36403.47000000,36845.00000000,36231.66000000,36297.57000000,11921.87584900,1612339199999,435948196.37697288,278799,6164.08934400,225429225.44421975,0
1612339200000,36297.58000000,36299.98000000,35511.00000000,35969.41000000,13023.20914700,1612353599999,467808618.71521773,272670,6487.06129300,232962098.60700503,0
1612353600000,35969.41000000,36917.27000000,35810.90000000,36850.00000000,15213.60542600,1612367999999,555266460.38443101,357048,7259.41067200,264946748.64855092,0
1612368000000,36850.00000000,37221.42000000,36643.07000000,36788.89000000,15217.45964600,1612382399999,562621103.52833556,383346,7754.87748800,286748646.56852338,0
1612382400000,36788.89000000,37662.63000000,36644.44000000,37618.87000000,11848.83650200,1612396799999,441119224.92975337,327389,5584.46540700,207914932.09842330,0
1612396800000,37620.26000000,38288.00000000,37363.17000000,37498.78000000,16048.73080800,1612411199999,608004223.69317824,355925,8449.68141700,320213326.01476132,0
1612411200000,37498.78000000,38195.00000000,37326.83000000,37843.40000000,11666.89534000,1612425599999,441316917.42963777,292995,5719.33695100,216441521.93948879,0
1612425600000,37843.40000000,38708.27000000,36662.45000000,37321.75000000,23737.16577300,1612439999999,895212091.00859659,543177,12027.41388700,454070925.67598899,0
1612440000000,37319.43000000,37763.57000000,36161.95000000,36564.23000000,16990.98979300,1612454399999,629892600.77624167,395434,8178.61319000,303018705.88443292,0
1612454400000,36564.23000000,37499.99000000,36399.79000000,37467.18000000,12863.24217000,1612468799999,475606559.52122839,328899,6133.29588300,226793052.59752765,0
1612468800000,37467.18000000,37783.83000000,36841.77000000,36936.66000000,10773.71201400,1612483199999,402636629.72440985,295436,5007.87236200,187172481.77733877,0
1612483200000,36936.65000000,37400.00000000,36570.00000000,37366.02000000,10632.92953400,1612497599999,393533177.24070639,266116,5319.05325000,196937933.93211214,0
1612497600000,37366.01000000,37727.22000000,36995.27000000,37653.98000000,9321.43907300,1612511999999,348445150.16540519,255695,4897.68811900,183102485.77598607,0
1612512000000,37659.64000000,37800.00000000,37200.00000000,37691.32000000,10411.09718200,1612526399999,391038070.53887115,290509,5027.98030600,188874150.73311477,0
1612526400000,37691.32000000,38310.12000000,37527.14000000,37960.76000000,16107.66023700,1612540799999,612700243.97892430,446214,7994.06870400,304068118.01844293,0
1612540800000,37960.76000000,38163.34000000,37230.00000000,37608.92000000,12503.52316000,1612555199999,472071206.71866133,349562,5590.57294500,211090059.96096860,0
1612555200000,37608.91000000,38309.00000000,37485.94000000,38290.24000000,7704.68508900,1612569599999,291490443.10901825,245157,3927.02170700,148641131.41751382,0
1612569600000,38289.32000000,39666.00000000,38215.94000000,39384.74000000,25430.06681200,1612583999999,991966182.61911841,565061,14418.57924400,562357143.63168226,0
1612584000000,39386.92000000,39488.62000000,38600.00000000,39359.12000000,10697.93160200,1612598399999,419137504.58506185,239516,5418.68788800,212325569.15980876,0
1612598400000,39362.27000000,40479.86000000,39297.75000000,40199.99000000,18448.75608700,1612612799999,735946330.47820036,399444,10151.42472900,404982438.36064609,0
1612612800000,40199.52000000,40866.66000000,39836.72000000,40864.73000000,15572.22546200,1612627199999,627896167.53266264,390738,8122.65519400,327597515.87680978,0
1612627200000,40865.12000000,40955.51000000,39940.44000000,40179.42000000,14276.24785700,1612641599999,577165950.50814653,361700,7267.55833800,293828154.29740704,0
1612641600000,40179.42000000,40469.19000000,39035.33000000,39186.94000000,14332.08336300,1612655999999,569983013.20496068,335187,6636.60796900,264089926.02087012,0
1612656000000,39181.01000000,39611.04000000,38344.00000000,38841.46000000,16160.62467300,1612670399999,629273510.92333445,378299,7298.51032000,284328744.67727785,0
1612670400000,38839.52000000,39094.36000000,37923.00000000,39030.00000000,12893.36498800,1612684799999,496793802.36781548,304945,6153.17195200,237199608.96799595,0
1612684800000,39030.00000000,39700.00000000,38762.16000000,39046.60000000,12809.52363900,1612699199999,503390320.76768901,292015,6921.04620900,271992106.83678364,0
1612699200000,39044.37000000,39272.69000000,37580.00000000,37921.11000000,17482.43892500,1612713599999,671317789.93055920,395976,8205.08685900,315258695.04247463,0
1612713600000,37921.12000000,38444.00000000,37351.00000000,38050.00000000,14665.03998200,1612727999999,556974714.55290719,339153,6996.10202800,265737983.69892719,0
1612728000000,38050.00000000,39080.00000000,37660.97000000,38795.69000000,10352.68755600,1612742399999,398771245.69830560,265969,5190.47159100,199965768.34044299,0
1612742400000,38795.69000000,39130.00000000,37988.89000000,38076.06000000,10542.21686300,1612756799999,406516387.66389009,229520,5039.16024100,194338976.48230580,0
1612756800000,38073.02000000,39391.78000000,37992.39000000,39269.95000000,10267.21994500,1612771199999,398699394.54122664,231369,5233.39843700,203314075.08020804,0
1612771200000,39269.78000000,39498.99000000,38844.75000000,39423.08000000,10896.46518300,1612785599999,427345637.82577243,312912,5594.81207600,219449913.24367027,0
1612785600000,39423.08000000,44918.00000000,39094.01000000,43716.32000000,56908.03053200,1612799999999,2439562923.34120244,1152148,31992.55027500,1368642805.07156987,0
1612800000000,43703.23000000,44280.00000000,42521.62000000,43051.95000000,19943.67128500,1612814399999,862554743.91816445,590204,9369.64212200,405137202.60416558,0
1612814400000,43049.98000000,46794.45000000,42905.29000000,46374.87000000,30039.93310600,1612828799999,1346857889.34544342,714808,15116.32841700,678430866.95921621,0
1612828800000,46374.86000000,47498.00000000,45500.00000000,46599.51000000,26874.24810600,1612843199999,1248544481.71067360,628460,13559.62295900,630027091.16719029,0
1612843200000,46599.51000000,48142.19000000,46198.76000000,47505.40000000,20161.33290500,1612857599999,951503404.70497889,476117,10722.50114900,506128913.86638691,0
1612857600000,47505.39000000,47928.23000000,45560.97000000,46380.92000000,20244.46209200,1612871999999,942679732.55113473,548802,9921.07140200,462179721.28343005,0
1612872000000,46390.95000000,47083.84000000,44961.09000000,46773.63000000,21012.57191400,1612886399999,969896869.86010254,577058,9861.25421000,455302970.90414435,0
1612886400000,46773.63000000,47433.78000000,46011.00000000,47060.18000000,15682.98794600,1612900799999,733347722.61154951,491997,7833.66757300,366363880.84477288,0
1612900800000,47060.38000000,47499.43000000,46201.37000000,46420.42000000,11524.25874900,1612915199999,540283186.57874799,396600,5531.44705400,259448458.42587901,0
1612915200000,46420.42000000,46900.00000000,45979.58000000,46221.07000000,13015.14104200,1612929599999,604134855.01305384,425757,6628.23209700,307716809.27322164,0
1612929600000,46225.71000000,46944.07000000,45589.98000000,46563.69000000,13550.96062100,1612943999999,626773593.20033126,399861,7227.93387800,334358524.19060389,0
1612944000000,46565.11000000,47310.00000000,46262.22000000,46586.56000000,14054.91888900,1612958399999,656164559.76150023,447446,7573.31262400,353610679.25470832,0
1612958400000,46586.55000000,46593.34000000,43727.00000000,44353.04000000,30243.50810700,1612972799999,1366647579.14587781,855785,13360.65111300,603851158.97626763,0
1612972800000,44354.50000000,45239.98000000,43800.00000000,45190.05000000,16317.48616800,1612987199999,730257702.95263812,437890,8210.99688000,367544060.99168306,0
1612987200000,45190.05000000,45322.09000000,44355.00000000,44807.58000000,9972.16737300,1613001599999,447671840.17770399,324853,4970.85913900,223150006.13110216,0
1613001600000,44807.58000000,45051.27000000,43994.02000000,44582.07000000,7762.67679600,1613014854773,345054272.10398644,222965,3836.13392300,170548214.06677910,0
1613016000000,44583.71000000,45129.59000000,44397.62000000,44700.01000000,7366.42492900,1613030399999,329964047.76303102,255517,3626.11042300,162446215.32139307,0
1613030400000,44700.00000000,46546.47000000,44500.00000000,46061.49000000,15019.00178000,1613044799999,684407928.68883594,444313,7739.92134500,352895030.17052774,0
1613044800000,46061.48000000,48399.00000000,46060.03000000,47960.85000000,27224.39632800,1613059199999,1294545547.72107145,675150,15079.72067500,717264856.16910188,0
1613059200000,47960.86000000,48298.00000000,46900.00000000,47754.03000000,15046.19747700,1613073599999,717092011.31105309,494564,7792.47102800,371493458.61457908,0
1613073600000,47754.02000000,48678.90000000,46542.29000000,47969.51000000,17142.38414400,1613087999999,814567126.82291705,478440,8063.97934600,383688148.34994251,0
1613088000000,47968.66000000,48985.80000000,47338.35000000,47587.31000000,15421.00745200,1613102399999,743632077.26124723,418658,8442.22889600,407340689.23942224,0
1613102400000,47587.31000000,47587.31000000,46789.00000000,47318.81000000,14527.29769900,1613116799999,685945729.56049837,382104,6481.00979200,306089154.20716312,0
1613116800000,47318.02000000,47999.00000000,47027.03000000,47562.42000000,11750.76789200,1613131199999,557310766.28879243,373514,6140.30417100,291267213.08848270,0
1613131200000,47560.06000000,48140.00000000,46125.00000000,47021.05000000,19696.60377800,1613145599999,929994253.42055963,454379,8424.72694100,398200968.35226310,0
1613145600000,47021.05000000,47980.00000000,46915.32000000,47272.95000000,14218.66940400,1613159999999,675223523.49952144,433502,7216.80738100,342786418.03471811,0
1613160000000,47272.96000000,48150.00000000,47140.26000000,47287.60000000,10255.68947200,1613174399999,488465558.93704243,356684,5135.96195400,244788476.00653560,0
1613174400000,47298.15000000,48150.00000000,47200.00000000,47829.22000000,9645.00287000,1613188799999,459527689.01398856,300139,5250.73661800,250155936.71206373,0
1613188800000,47829.21000000,47934.14000000,46990.00000000,46995.72000000,9730.90040400,1613203199999,463147193.60975173,339064,4450.32466300,211904211.01651068,0
1613203200000,46995.01000000,47569.03000000,46251.00000000,46589.20000000,16199.89783300,1613217599999,760834435.74038338,483313,7428.66686800,349018307.34060308,0
1613217600000,46586.23000000,47300.00000000,46202.53000000,47076.01000000,12688.60626300,1613231999999,595533648.08006431,363398,6133.25479500,287913626.88472762,0
1613232000000,47076.02000000,47400.14000000,46708.94000000,46870.15000000,8667.44745700,1613246399999,407336558.40145714,309810,4195.70574800,197193790.44843165,0
1613246400000,46871.95000000,47397.36000000,46653.58000000,47153.69000000,6836.24257200,1613260799999,321330622.57251452,263099,3537.62116700,166309527.59047481,0
1613260800000,47156.78000000,47730.00000000,47014.17000000,47267.21000000,10236.61092700,1613275199999,485903957.97383424,279375,5583.90128900,265008452.51690183,0
1613275200000,47267.20000000,49404.94000000,47220.42000000,48725.18000000,18793.64385400,1613289599999,912051463.32010333,414688,10878.31904900,528260503.44402575,0
1613289600000,48725.18000000,49349.76000000,48389.55000000,49055.16000000,11298.42990700,1613303999999,553205757.08467614,328659,5680.87880600,278186650.55441168,0
1613304000000,49055.17000000,49707.43000000,48101.38000000,48541.18000000,16238.03373400,1613318399999,795530069.45118291,502405,8170.44626500,400491918.13650388,0
1613318400000,48537.96000000,49100.00000000,48400.31000000,48693.39000000,9057.26902600,1613332799999,441473064.88767031,296111,4340.51166400,211615882.02031835,0
1613332800000,48693.38000000,49300.00000000,48505.79000000,48577.79000000,8111.48808500,1613347199999,396644036.11726579,268832,4098.09960800,200446514.39069914,0
1613347200000,48580.47000000,49010.92000000,45570.79000000,47120.30000000,22312.04718500,1613361599999,1054882479.93799655,643402,9739.26607200,460546876.93700093,0
1613361600000,47120.31000000,47441.02000000,46174.78000000,47267.06000000,13387.26393600,1613375999999,627290514.37198714,369881,6528.57007500,305846153.75154786,0
1613376000000,47270.50000000,47999.00000000,47112.38000000,47802.66000000,10811.10451100,1613390399999,514355110.67806213,288548,5454.75658600,259537395.20294597,0
1613390400000,47802.67000000,48219.23000000,47423.99000000,47938.83000000,11553.36169800,1613404799999,552718047.23277537,371936,5866.68409800,280689170.54410285,0
1613404800000,47938.84000000,48800.00000000,47938.83000000,48657.31000000,10563.58959100,1613419199999,512288211.72625210,300799,5219.96412200,253162396.28279609,0
1613419200000,48657.31000000,48801.00000000,47643.00000000,47911.10000000,10770.78986300,1613433599999,520684696.71764876,338589,5367.12370800,259469663.06303336,0
1613433600000,47911.10000000,49670.00000000,47003.62000000,49624.03000000,15120.88981800,1613447999999,732118277.59367492,376869,7996.07194700,387869771.04198633,0
1613448000000,49624.02000000,49998.00000000,48550.00000000,49163.46000000,14337.84062000,1613462399999,706035390.58850515,335505,7574.40663900,373265261.97591481,0
1613462400000,49161.75000000,49318.47000000,48700.00000000,48915.48000000,9119.55574000,1613476799999,447427500.50364117,253893,4784.95746700,234830592.10366945,0
1613476800000,48915.49000000,50689.18000000,48403.21000000,48956.91000000,27491.09257600,1613491199999,1359795241.08372603,614370,14425.08736800,714445967.37331923,0
1613491200000,48956.91000000,49291.00000000,47750.00000000,48537.39000000,14216.13700500,1613505599999,689196697.79469191,377161,6670.07897300,323469474.56007105,0
1613505600000,48536.35000000,49290.00000000,48173.81000000,49133.45000000,8527.75053900,1613519999999,415410670.12812809,242051,4158.00144400,202643537.93339510,0
1613520000000,49133.45000000,50274.88000000,48947.00000000,49657.38000000,12106.49299600,1613534399999,600392352.73699690,308300,6570.57030100,325924922.62178453,0
1613534400000,49657.84000000,51266.09000000,49106.75000000,51112.39000000,18385.20570000,1613548799999,923246006.88931266,483871,9858.09434700,495539750.49666041,0
1613548800000,51116.77000000,51678.36000000,50628.58000000,51273.46000000,16605.90254600,1613563199999,851152394.75146680,583997,9018.18068800,462309415.71370211,0
1613563200000,51270.86000000,51633.17000000,50542.30000000,51169.97000000,16137.04789400,1613577599999,824265063.97784789,427134,8209.08188600,419348392.02049737,0
1613577600000,51169.97000000,52395.00000000,50780.00000000,52142.35000000,12940.18146600,1613591999999,666967372.28691351,351365,6772.99430600,349299854.90364378,0
1613592000000,52142.36000000,52618.74000000,51893.34000000,52119.71000000,9568.80721600,1613606399999,499808324.17276044,359707,4626.52471300,241676899.52373436,0
1613606400000,52117.67000000,52530.00000000,51933.24000000,52032.64000000,9620.97300900,1613620799999,502274452.63690332,301916,4554.37671400,237806971.78388248,0
1613620800000,52032.64000000,52298.00000000,51295.00000000,51901.96000000,10614.61977600,1613635199999,550588431.25275402,321848,5004.77783200,259635639.80761248,0
1613635200000,51901.95000000,52168.75000000,51133.00000000,51374.07000000,10579.24662400,1613649599999,546469914.06236801,325136,5170.92782700,267088467.83357675,0
1613649600000,51375.12000000,52285.00000000,50901.90000000,51585.29000000,13094.14772600,1613663999999,676230615.37276124,425194,6052.20362300,312735354.74632628,0
1613664000000,51585.29000000,52177.75000000,51450.00000000,51760.01000000,8310.03447100,1613678399999,431452438.56784141,259465,4194.99208100,217808153.05361506,0
